subject,delta_mean_connectivity,delta_density,delta_total_strength,delta_std_edge_weight,delta_max_edge_weight,delta_min_edge_weight,delta_entropy,delta_mean_strength,delta_std_strength,delta_mean_clustering,delta_std_clustering,delta_average_clustering,delta_betweenness_mean,delta_betweenness_std,delta_eigenvector_mean,delta_eigenvector_std,delta_global_efficiency,delta_path_length,delta_modularity,delta_transitivity,delta_assortativity,theta_mean_connectivity,theta_density,theta_total_strength,theta_std_edge_weight,theta_max_edge_weight,theta_min_edge_weight,theta_entropy,theta_mean_strength,theta_std_strength,theta_mean_clustering,theta_std_clustering,theta_average_clustering,theta_betweenness_mean,theta_betweenness_std,theta_eigenvector_mean,theta_eigenvector_std,theta_global_efficiency,theta_path_length,theta_modularity,theta_transitivity,theta_assortativity,alpha_mean_connectivity,alpha_density,alpha_total_strength,alpha_std_edge_weight,alpha_max_edge_weight,alpha_min_edge_weight,alpha_entropy,alpha_mean_strength,alpha_std_strength,alpha_mean_clustering,alpha_std_clustering,alpha_average_clustering,alpha_betweenness_mean,alpha_betweenness_std,alpha_eigenvector_mean,alpha_eigenvector_std,alpha_global_efficiency,alpha_path_length,alpha_modularity,alpha_transitivity,alpha_assortativity,beta_mean_connectivity,beta_density,beta_total_strength,beta_std_edge_weight,beta_max_edge_weight,beta_min_edge_weight,beta_entropy,beta_mean_strength,beta_std_strength,beta_mean_clustering,beta_std_clustering,beta_average_clustering,beta_betweenness_mean,beta_betweenness_std,beta_eigenvector_mean,beta_eigenvector_std,beta_global_efficiency,beta_path_length,beta_modularity,beta_transitivity,beta_assortativity,gamma_mean_connectivity,gamma_density,gamma_total_strength,gamma_std_edge_weight,gamma_max_edge_weight,gamma_min_edge_weight,gamma_entropy,gamma_mean_strength,gamma_std_strength,gamma_mean_clustering,gamma_std_clustering,gamma_average_clustering,gamma_betweenness_mean,gamma_betweenness_std,gamma_eigenvector_mean,gamma_eigenvector_std,gamma_global_efficiency,gamma_path_length,gamma_modularity,gamma_transitivity,gamma_assortativity
sub-011_task-eyesclosed_eeg,0.9313328965220729,1.0,318.5158506105489,0.044530033135565035,0.9936764469661027,0.7795490403879441,5.140493170903497,16.76399213739731,0.5303227583523833,0.9368221597742588,0.018906828481561604,0.9368221597742588,0.0,0.0,0.2293106421205836,0.006943223863165443,1.0,1.0763756187993414,0.0,1.0,-0.05555555555555556,0.7338072585492084,1.0,250.96208242382926,0.11828126732961422,0.9709797985757981,0.4406936445191744,5.1284028228161205,13.208530653885749,0.9029341721074771,0.7499203904556562,0.0335625791455675,0.7499203904556562,0.0,0.0,0.22891074028162856,0.015213544330142617,1.0,1.401770939525193,0.0,1.0,-0.055555555555555566,0.4990441171704986,1.0,170.67308807231052,0.20625738914644706,0.8997663999193611,0.05219182330374855,5.051338328381725,8.982794109068974,1.0765810141941188,0.5213130842731634,0.04755401538955961,0.5213130842731634,0.027175782593739248,0.05173700312492802,0.227452883288505,0.029946031976109296,1.0,2.2127336392909074,0.0,1.0,-0.05555555555555552,0.5771478395933681,1.0,197.3845611409319,0.13810657673372617,0.9263897246271411,0.2981787737483436,5.112992429858606,10.388661112680625,1.100494165623945,0.6129395806590363,0.04205510804163732,0.6129395806590362,0.0041279669762641896,0.011846697872530143,0.22827572757879447,0.02284231042912365,1.0,1.834173238736414,0.0,1.0,-0.05555555555555559,0.4579986811473707,1.0,159.12110144161693,0.20929005174389043,0.9113746999190874,0.01037210236561442,5.028828654541488,8.374794812716681,2.1030226520992144,0.47894618825613133,0.08794588926004948,0.4789461882561312,0.055727554179566575,0.15884778320295648,0.2228815435468404,0.054363558507021285,1.0,2.3768126464060217,1.1102230246251565e-16,1.0,-0.05555555555555556
sub-012_task-eyesclosed_eeg,0.9279421172822442,1.0,317.35620411052753,0.03727322148541154,0.9874189543671824,0.8090052627127156,5.140848153459411,16.702958111080395,0.31101379521115485,0.9393387475487914,0.011095984924029884,0.9393387475487914,0.0,0.0,0.22938008264191811,0.004044333635500522,1.0,1.0794529712765188,0.0,1.0,-0.05555555555555556,0.8956915489687824,1.0,306.3265097473236,0.039266209643881264,0.9781811826734093,0.8071250540198549,5.14070230129354,16.12244788143809,0.3174448110841071,0.9151757319898973,0.01135367415826617,0.9151757319898973,0.0,0.0,0.2293746433824817,0.004341879838014725,1.0,1.1186086148206658,0.0,1.0,-0.055555555555555566,0.6822575439998386,1.0,233.3320800479448,0.14403984363599778,0.9646533846467181,0.40926672167365513,5.119237188507025,12.280635791997096,0.6895518362398141,0.6969404809709079,0.025953323367887013,0.6969404809709079,0.0020639834881320948,0.00521697656969491,0.22901294906663136,0.013588528513894516,1.0,1.5353524736231667,1.1102230246251565e-16,1.0,-0.05555555555555557,0.6463653774277212,1.0,221.05695908028065,0.13088777886752714,0.926608921707625,0.43134175638067446,5.121503342837968,11.63457679369898,0.3843857538876878,0.6880929897650642,0.014188647277230064,0.6880929897650643,0.0010319917440660474,0.0031900992416565893,0.22930258458720096,0.0072044187133976974,1.0,1.609828947786384,0.0,1.0,-0.05555555555555555,0.6502930874875124,1.0,222.40023592072922,0.13966011014028498,0.9315498181020792,0.2783020150238126,5.117738675851543,11.705275574775222,1.35983874183454,0.6896429724269827,0.052868989059648076,0.6896429724269827,0.0041279669762641896,0.01751348064858322,0.22795890136038816,0.025813140799469607,1.0,1.6162042775545726,0.0,1.0,-0.05555555555555555
sub-013_task-eyesclosed_eeg,0.9476434179691068,1.0,324.0940489454345,0.025378903931464872,0.9908024175624872,0.8616076143391418,5.1413022764235095,17.057581523443922,0.2587748509477195,0.9562741063968577,0.009157706809737994,0.9562741063968575,0.0,0.0,0.22939187729052665,0.0033084105695048325,1.0,1.056023841157552,0.0,1.0,-0.055555555555555566,0.8042381358753452,1.0,275.04944246936805,0.0878255850767855,0.9601049170109801,0.6073861946472321,5.135645262248023,14.47628644575621,0.5103514636723159,0.8344787463465233,0.01910469056076927,0.8344787463465232,0.0,0.0,0.2292845708105242,0.007756580148630367,1.0,1.2588592771258265,-2.220446049250313e-16,1.0,-0.05555555555555555,0.7594187065240829,1.0,259.72119763123635,0.10508818784144625,0.9420160762777683,0.46945023556134474,5.131825160392687,13.669536717433493,0.7334175667099461,0.8014076370576682,0.02874700621432023,0.8014076370576683,0.0,0.0,0.22909916908267464,0.012047807808747245,1.0,1.3450095135359552,0.0,1.0,-0.055555555555555566,0.7212004713046629,1.0,246.65056118619472,0.10336650772736511,0.9548283640467197,0.5316483519998089,5.131479706696808,12.981608483483932,0.9527894211404881,0.751365097669542,0.034822564584471215,0.751365097669542,0.0,0.0,0.22884143085940367,0.016222776260221044,1.0,1.4149702428543727,2.220446049250313e-16,1.0,-0.055555555555555566,0.5791926085771057,1.0,198.08387213337016,0.18262596604177184,0.9383036929450352,0.2290025202280372,5.092166707146067,10.425466954387906,1.9967275882782975,0.604011987519777,0.07470379115938934,0.6040119875197769,0.008599931200550396,0.0232344613564063,0.2253259062642277,0.04312557145792847,1.0,1.913487373245069,0.0,1.0,-0.05555555555555553
sub-014_task-eyesclosed_eeg,0.9173514038929174,1.0,313.73418013137774,0.06753165069731615,0.9947130106771463,0.7012491324161457,5.13885782577665,16.512325270072512,0.6704055316769515,0.9209411669107248,0.02420407718495953,0.9209411669107248,0.0,0.0,0.22923807493964007,0.009026845813262028,1.0,1.0967196222685958,0.0,1.0,-0.055555555555555566,0.8000774189964562,1.0,273.62647729678804,0.1330233360609294,0.9819148382676623,0.4280717079768266,5.1269136539545475,14.401393541936216,0.9990254273610566,0.8076496471437378,0.03846300675686373,0.8076496471437378,0.004815961472308222,0.020432394090013753,0.22887031889999657,0.015809999177175245,1.0,1.294242478747006,0.0,1.0,-0.055555555555555566,0.7603228718325057,1.0,260.03042216671696,0.13507705161063652,0.97258046593752,0.4019470000625591,5.124988982259385,13.685811692985103,0.9058928895120859,0.7737082632337349,0.03538808091564481,0.7737082632337349,0.004471964224286206,0.016017126559095724,0.2289168791967182,0.01512089171324115,1.0,1.3670788393344027,0.0,1.0,-0.055555555555555566,0.6103005244478862,1.0,208.72277936117706,0.1972068495883945,0.9579079997322979,0.1265624496176657,5.0838160748859185,10.98540944006195,1.7873516519453372,0.6169598321038137,0.07243019242212381,0.6169598321038136,0.02992776057791538,0.11788219039251713,0.22624004836821354,0.0380397090119894,1.0,1.8043499648735781,0.0,1.0,-0.05555555555555554,0.42710047778300814,1.0,146.75144423735418,0.2430980982062412,0.9287520070551354,0.012685618425361088,4.96236798534744,7.723760223018641,1.9360301211174438,0.4107373354427965,0.08249173444465682,0.4107373354427965,0.0698314413484692,0.1874017951857104,0.22162036252108042,0.05929581657582038,1.0,2.559451252663828,0.0,1.0,-0.05555555555555555
sub-015_task-eyesclosed_eeg,0.9889507053551858,1.0,338.22114123147355,0.005434802114646371,0.9980325070940078,0.9720856316948915,5.141648420327848,17.801112696393346,0.05068471014542377,0.9908925571944215,0.0017724690901201902,0.9908925571944217,0.0,0.0,0.22941489886110503,0.0006189732767852719,1.0,1.0112033985206985,-2.220446049250313e-16,1.0,-0.05555555555555556,0.9067203696441147,1.0,310.09836641828724,0.05173870262724638,0.988794842297644,0.7513641250633689,5.1400186856591965,16.320966653594066,0.3194438583345378,0.9160558599487539,0.011517309550066896,0.9160558599487539,0.0,0.0,0.2293755778072675,0.004292231698148014,1.0,1.1065948401890655,0.0,1.0,-0.05555555555555556,0.539166056011805,1.0,184.52759412433852,0.26323753301282277,0.9589294022369227,0.009744353214873934,5.0068416807055645,9.711978638123078,1.0816626466555215,0.5080494676027105,0.05285053843387402,0.5080494676027105,0.05125558995528036,0.09685706637483242,0.22716208506301463,0.032077500794047524,1.0,2.029686360842107,0.0,1.0,-0.05555555555555557,0.6954626032690279,1.0,237.84821031800755,0.12351067849102507,0.931125589326216,0.444169959301747,5.1257419798947925,12.518326858842505,0.8671441656464669,0.7398857126063918,0.03349027891857356,0.7398857126063918,0.0013759889920880633,0.005837826882861074,0.22891045369849006,0.015217855792452627,1.0,1.4863358782642389,0.0,1.0,-0.05555555555555558,0.5796405513156849,1.0,198.23706854996425,0.18711005949434328,0.949549188319029,0.18841999211579863,5.0877060746089295,10.433529923682329,1.7773418464325745,0.5936600993967855,0.06771751381976729,0.5936600993967855,0.02063983488132095,0.08450997972166455,0.2259786702180957,0.039562855734003415,1.0,1.9178731854793958,0.0,1.0,-0.05555555555555556
sub-016_task-eyesclosed_eeg,0.954768193768097,1.0,326.53072226868915,0.02344717253969769,0.9937341077978897,0.8719129394074273,5.141359822780602,17.18582748782575,0.2626568083664406,0.9606619016847484,0.009262770285930299,0.9606619016847484,0.0,0.0,0.2293916015602775,0.0033274736632093915,1.0,1.0480207091034597,1.1102230246251565e-16,1.0,-0.05555555555555554,0.8740533013836514,1.0,298.9262290732088,0.06758800406138005,0.9807499493237952,0.6695684852218685,5.138612791104621,15.73295942490573,0.6239464691330485,0.8897854306074757,0.022632715653123022,0.8897854306074757,0.0,0.0,0.22925212978425896,0.00866255948029968,1.0,1.151430658739449,0.0,1.0,-0.05555555555555553,0.8510759836517312,1.0,291.06798640889207,0.08148326439906133,0.978445243285481,0.6302059642937236,5.136945604691563,15.319367705731162,0.8205469803634671,0.8678302900953154,0.0301129546810263,0.8678302900953154,0.0,0.0,0.2291075227185777,0.011887892206981821,1.0,1.1868937591648665,1.1102230246251565e-16,1.0,-0.05555555555555556,0.8124039024134102,1.0,277.8421346253863,0.09984209908674359,0.9775203188571726,0.50818646874533,5.133795369860603,14.62327024344138,1.063808545630757,0.8280791166349818,0.03936890234185634,0.8280791166349818,0.0,0.0,0.2288432597335847,0.016196957179529577,1.0,1.2525174555937177,0.0,1.0,-0.055555555555555566,0.6906404410061856,1.0,236.19903082411548,0.15980291643044597,0.9615011720240296,0.24188994352961,5.11344755984015,12.431527938111342,1.730702989711973,0.7091904127137729,0.06573302292371995,0.7091904127137729,0.00997592019263846,0.03314891422537765,0.2272951182927551,0.031120863542821064,1.0,1.5467231981683973,0.0,1.0,-0.055555555555555546
sub-017_task-eyesclosed_eeg,0.9375270808409418,1.0,320.6342616476021,0.02858802553905951,0.9910637780329555,0.8601660363860659,5.1411974828367,16.875487455136955,0.20366977991223645,0.9457184277785496,0.007209813001957279,0.9457184277785496,0.0,0.0,0.22940070250924985,0.002626144632551193,1.0,1.0676361056690447,0.0,1.0,-0.05555555555555554,0.737927397029794,1.0,252.37116978418956,0.12863927351476329,0.966903568912276,0.4401306784877556,5.126147636103278,13.282693146536293,0.6339448380411395,0.7554605026217454,0.024484050161217942,0.7554605026217454,0.0010319917440660474,0.004378370162145805,0.22916156134136045,0.010796191502483976,1.0,1.4006745585709475,0.0,1.0,-0.05555555555555555,0.6890463001305408,1.0,235.65383464464495,0.15119296533843662,0.9631252902477632,0.36365808671770766,5.11689325465481,12.402833402349732,0.5265387766516499,0.7034325282206209,0.022320356497202914,0.7034325282206207,0.006191950464396285,0.015213859227723413,0.22922930139830794,0.009246963167015607,1.0,1.5322829689647721,0.0,1.0,-0.055555555555555566,0.7090413469746228,1.0,242.49214066532102,0.11780970346120057,0.9530480393732211,0.3956200782797474,5.1277366080651845,12.76274424554321,0.8062716262775823,0.7377835698495808,0.03050991164337375,0.7377835698495808,0.0010319917440660474,0.004378370162145805,0.22898942581814818,0.013979335135950635,1.0,1.4520880137799705,0.0,1.0,-0.05555555555555555,0.611237788329454,1.0,209.04332360867326,0.17882991138612464,0.9537915404728772,0.21720158845436216,5.096872199688221,11.00228018993017,1.6265824699137967,0.6254878906237195,0.06261275386154233,0.6254878906237193,0.015479876160990712,0.048272510066156855,0.22683429320061196,0.034318834122784636,1.0,1.7753069589398391,0.0,1.0,-0.05555555555555552
sub-018_task-eyesclosed_eeg,0.9615485626524153,1.0,328.84960842712604,0.019139138425497634,0.9923127833153651,0.905305009671024,5.141464778321742,17.307874127743478,0.14024403057074608,0.9688840688996878,0.004960854453072309,0.9688840688996878,0.0,0.0,0.22940889796125066,0.0017710120194158621,1.0,1.0404054895338986,0.0,1.0,-0.05555555555555555,0.6183661203626744,1.0,211.4812131640346,0.1740868593224078,0.9472982544274099,0.31462790319992123,5.10177140037748,11.130590166528135,0.5861451314769233,0.6352910124116097,0.023916014779005672,0.6352910124116097,0.012039903680770554,0.01790108267114921,0.22912186822709488,0.011608119894892676,1.0,1.7558645187532949,0.0,1.0,-0.05555555555555555,0.4563212647114712,1.0,156.29836908722416,0.24075271065209622,0.944829560058208,0.02787397495858929,4.992174025321816,8.226229951959166,1.0489503151326276,0.43350835809233357,0.04726696734005996,0.43350835809233357,0.06157550739594082,0.12200608158327289,0.22722271646711736,0.031645158692482675,1.0,2.4123457027575848,1.1102230246251565e-16,1.0,-0.05555555555555556,0.46640738199042875,1.0,160.21942393495723,0.2221890889104428,0.9269658256316422,0.007315910077402839,5.021063045285961,8.432601259734591,1.409366742953477,0.46526582181624576,0.06123145123061351,0.46526582181624576,0.04884760921912625,0.11108821110162802,0.22578268185743416,0.040666442192956745,1.0,2.386632758260188,0.0,1.0,-0.055555555555555566,0.42673987789357565,1.0,145.94503823960287,0.19250651222233373,0.9097074121649693,0.10747681580641016,5.043519395136706,7.6813178020843615,1.0902375088684688,0.44074099442598474,0.04105077314345964,0.44074099442598463,0.025111799105607156,0.046568131145750265,0.22697950636029796,0.033344904255431136,1.0,2.662434415874371,0.0,1.0,-0.05555555555555556
sub-019_task-eyesclosed_eeg,0.9853944239620142,1.0,337.00489299500884,0.007380144628780571,0.998839988472724,0.9596749223399561,5.141635440613118,17.73709963131626,0.06836281272189293,0.9865244282184555,0.0023900939033386706,0.9865244282184553,0.0,0.0,0.22941420352381056,0.0008379551921405923,1.0,1.01487930867806,0.0,1.0,-0.05555555555555555,0.9708389758795196,1.0,332.0269297507957,0.013881389492266845,0.997287311754928,0.932855779853024,5.14156103591251,17.47510156583136,0.09814048536099834,0.9734201432655682,0.003446897265340334,0.9734201432655682,0.0,0.0,0.22941247673802823,0.0012224828391788143,1.0,1.030249323748635,0.0,1.0,-0.05555555555555556,0.7812385244130032,1.0,267.1835753492471,0.1192474919271921,0.9830977411242012,0.4680299948160884,5.12967019909687,14.062293439434063,0.8359351611920675,0.7889436113761444,0.031208477505779843,0.7889436113761444,0.0,0.0,0.22901090741693214,0.013622893651561455,1.0,1.3136054821175018,0.0,1.0,-0.05555555555555553,0.6791183765332401,1.0,232.25848477436813,0.1478923285265265,0.9697266188406448,0.12075128393797724,5.116340897889354,12.224130777598326,1.427497215194566,0.6910350222624154,0.05458741987417466,0.6910350222624154,0.0041279669762641896,0.013612906045689287,0.22801091194739595,0.025349614992841177,1.0,1.5466989792537733,0.0,1.0,-0.055555555555555566,0.532168761768343,1.0,183.78330610357304,0.21886315574841442,0.9587206772819513,0.012075411007406065,5.045850986163787,9.672805584398581,2.2177142254674362,0.5300256678557073,0.09070856758302141,0.5300256678557073,0.07258341933264534,0.17652657111018932,0.22392328870404143,0.04989929582003078,1.0,2.0595062948695495,0.0,1.0,-0.05555555555555556
sub-020_task-eyesclosed_eeg,0.9715066784023325,1.0,332.2552840135977,0.020404071660022945,0.9969309370528772,0.9043562541338912,5.141440857845673,17.487120211241983,0.19915131657962046,0.9743890259253479,0.0070260607901949795,0.9743890259253479,0.0,0.0,0.22940215319300242,0.0024962086817215665,1.0,1.0297967047656802,0.0,1.0,-0.05555555555555555,0.9161936630876001,1.0,313.3382327759592,0.04519710205875205,0.98765465205042,0.7922687746163423,5.140438796104392,16.4914859355768,0.33693918478904383,0.9269807266201705,0.012014870262616417,0.9269807266201703,0.0,0.0,0.22937220732930855,0.004468719307490071,1.0,1.0941879550870763,0.0,1.0,-0.055555555555555525,0.8247855269565999,1.0,282.07665021915716,0.09702598100238183,0.9713895287489543,0.5824304066715367,5.134586688553385,14.846139485218794,0.6401083399532944,0.8453873988404816,0.02383954552566967,0.8453873988404816,0.0,0.0,0.2292213371735908,0.009442326605208292,1.0,1.2306963234240649,0.0,1.0,-0.05555555555555555,0.7676570862946906,1.0,262.5387235127842,0.10326807411575262,0.9597989894809544,0.5225016991528125,5.132559276220073,13.817827553304431,0.9015410530943153,0.795914109458612,0.03321188459658076,0.7959141094586119,0.0,0.0,0.22896541010520077,0.014367321348312359,1.0,1.3272052372213141,0.0,1.0,-0.055555555555555594,0.6036349515318291,1.0,206.44315342388555,0.18239878474717394,0.9535743577812705,0.0028121685809661618,5.0919837484258,10.865429127572927,1.8844530030538655,0.6156703141277363,0.07538515046652519,0.6156703141277364,0.022015823873409012,0.08011074796728732,0.2263027472694618,0.037664911066700814,1.0,1.8055694853600204,0.0,1.0,-0.055555555555555566
sub-021_task-eyesclosed_eeg,0.9843974764265853,1.0,336.6639369378922,0.010686725760764874,0.99822080015301,0.9417346621879075,5.141604339885664,17.719154575678534,0.11386254395690712,0.9861252186877407,0.003989760568791442,0.9861252186877407,0.0,0.0,0.22941145988357384,0.0014003647581322747,1.0,1.0159712350035808,1.1102230246251565e-16,1.0,-0.05555555555555556,0.9254985662782114,1.0,316.5205096671483,0.044196092914645387,0.990702644757383,0.8039132134381453,5.140509358893859,16.658974193007808,0.3065287559476226,0.9335341306398143,0.010982210129546982,0.9335341306398143,0.0,0.0,0.22938093084067046,0.003995937191193807,1.0,1.0830621130461815,0.0,1.0,-0.05555555555555555,0.7590721392897195,1.0,259.6026716370841,0.12903233592117822,0.9639796630922944,0.43122020041093784,5.126755771762095,13.663298507214952,0.8018738453890458,0.7800891839257585,0.030648900667245463,0.7800891839257585,0.0,0.0,0.2290611207612825,0.012750760877437164,1.0,1.360754162869242,0.0,1.0,-0.055555555555555566,0.6830065502282734,1.0,233.5882401780695,0.13604263110291534,0.9410628334952125,0.39625407208675506,5.121418190207506,12.294117904108923,0.8157457611038009,0.7165765302166357,0.031707824234832566,0.7165765302166357,0.0017199862401100791,0.005125443558909991,0.22896525147059207,0.014369849212046754,1.0,1.5290537085538551,0.0,1.0,-0.05555555555555552,0.5572217840204573,1.0,190.5698501349964,0.1963052269844772,0.9242125757422824,0.13971884104158655,5.075330664765666,10.029992112368232,1.265558000800245,0.5776927171076447,0.05301096373145417,0.5776927171076447,0.022359821121431027,0.05112729619123284,0.22779630351610708,0.027210715752549627,1.0,1.971014307627224,0.0,1.0,-0.05555555555555555
sub-022_task-eyesclosed_eeg,0.8659330061172241,1.0,296.14908809209066,0.06978490310837719,0.9749686884002264,0.6550704842242523,5.138343223711647,15.586794110110032,0.5305352401874663,0.8864428211852932,0.019520524956750256,0.8864428211852932,0.0,0.0,0.2292945179545742,0.007456740799295141,1.0,1.1629204832993538,0.0,1.0,-0.055555555555555546,0.7199836813058094,1.0,246.2344190065868,0.11899453907619804,0.9766823320975608,0.47274739404217614,5.128018784414715,12.959706263504568,0.5825325954538816,0.7306802749453953,0.021242552587556387,0.7306802749453954,0.0,0.0,0.22920818964930412,0.009756266963191443,1.0,1.4279108057734822,0.0,1.0,-0.05555555555555555,0.5776954435667307,1.0,197.57184169982193,0.19536438174687934,0.9703875111224126,0.1748284335117012,5.081931853250133,10.398517984201154,0.925175228010569,0.5718445196455108,0.03741158033276468,0.5718445196455108,0.018575851393188857,0.03374681381061086,0.22859635561797145,0.019372277758445113,1.0,1.9005091793833966,0.0,1.0,-0.05555555555555555,0.5851807249169306,1.0,200.13180792159028,0.158085829705376,0.9651418794642029,0.22611655826257632,5.105081892972819,10.53325304850475,1.1374531256405904,0.5933325754245056,0.042061937073002986,0.5933325754245055,0.009975920192638458,0.02237833638430078,0.2281838110030679,0.023742943024920273,1.0,1.8342954075765348,0.0,1.0,-0.055555555555555546,0.5084263822417325,1.0,174.03720480384894,0.20847589476191045,0.9592912184685208,0.007719222714716376,5.045818180198355,9.159852884413102,1.9809809270303667,0.5004965727844451,0.08177922472813157,0.5004965727844451,0.07808737530099759,0.13915783562670553,0.22452362137986503,0.047124541269273304,1.0,2.134441514441613,1.1102230246251565e-16,1.0,-0.055555555555555594
sub-023_task-eyesclosed_eeg,0.9688481403358484,1.0,331.3460639948602,0.020933456735407887,0.9965476461141629,0.8957701504479678,5.141428265996385,17.439266526045273,0.24557455302754766,0.9721115697831116,0.008639667601182606,0.9721115697831118,0.0,0.0,0.22939514629613272,0.003073402535347954,1.0,1.0326472603121497,0.0,1.0,-0.055555555555555546,0.8231557214778003,1.0,281.5192567454077,0.09240581312668228,0.9852899778637184,0.5526172893420613,5.135229540688126,14.816802986600402,0.5750925663571335,0.8320983998546049,0.021176415544249736,0.8320983998546048,0.0,0.0,0.22925599378677075,0.008559688090611401,1.0,1.2314412948356468,0.0,1.0,-0.055555555555555546,0.6474988575658442,1.0,221.44460928751874,0.18860559695108922,0.967625470756378,0.28274994092449274,5.097975742213189,11.654979436185197,0.9472556428352709,0.6502153567050788,0.03724322715334181,0.6502153567050788,0.01479188166494668,0.03228813217821071,0.22845567811655787,0.020966212907249933,1.0,1.6925006031151983,0.0,1.0,-0.05555555555555555,0.6285748572907092,1.0,214.97260119342255,0.13560143330189003,0.9405419564479477,0.3671071480349672,5.1185783828754055,11.314347431232767,0.8790290121624502,0.6589976948525099,0.032911165654249834,0.6589976948525099,0.003095975232198142,0.009570297724969767,0.22880157117255076,0.01677557678116093,1.0,1.6671706740694763,0.0,1.0,-0.05555555555555554,0.5037885963835909,1.0,172.29569996318807,0.19719906053199446,0.9436857971705696,0.04706935727760365,5.05889462381254,9.068194734904633,1.958269501524085,0.5106188261689146,0.07739577531691305,0.5106188261689146,0.04162366701066392,0.11744068062686727,0.22458564268494174,0.046828069009517234,1.0,2.1618614606826965,0.0,1.0,-0.055555555555555566
sub-024_task-eyesclosed_eeg,0.9642414777397036,1.0,329.7705853869786,0.021374990453252706,0.9944548157738208,0.8937991037975335,5.1414163729382585,17.356346599314662,0.1381918653164071,0.9694706838878141,0.004894576248778355,0.9694706838878142,0.0,0.0,0.22940917004967232,0.001735409026408692,1.0,1.0376037790748842,0.0,1.0,-0.05555555555555556,0.6766445890778897,1.0,231.41244946463829,0.16070494299219198,0.9649919172684158,0.37322062878950946,5.11311805201562,12.179602603402017,0.5465800818114774,0.6876649155870087,0.021293587132625795,0.6876649155870087,0.006535947712418301,0.009717541721242198,0.22919100706738232,0.010151907545260921,1.0,1.5693025257785715,0.0,1.0,-0.055555555555555566,0.6030306899691068,1.0,206.23649596943454,0.19018091929045858,0.9601874583689587,0.2926047971761768,5.091424898895534,10.85455241944392,0.5678748116259693,0.6066376987710843,0.02247015264646563,0.6066376987710843,0.01479188166494668,0.019987394628598488,0.22907844478128064,0.012435637657883906,1.0,1.8354509641594667,1.1102230246251565e-16,1.0,-0.055555555555555546,0.6866623813776206,1.0,234.83853443114623,0.1345075066639838,0.9404402784392263,0.4618110295238516,5.1225873328258515,12.359922864797172,0.4526110231555592,0.7208047093102063,0.01730295004030876,0.7208047093102063,0.0,0.0,0.22926097130929995,0.008425317898143212,1.0,1.5131634630245852,2.220446049250313e-16,1.0,-0.05555555555555554,0.6692836897606695,1.0,228.89502189814897,0.14445273491681507,0.9483877237472296,0.3524535306833064,5.11785252910099,12.047106415692053,1.0136960200817515,0.6956434607566526,0.03881270445395295,0.6956434607566526,0.003095975232198142,0.011685784486730673,0.22867868515801493,0.018374925898352285,1.0,1.5728715912089728,0.0,1.0,-0.055555555555555566
sub-025_task-eyesclosed_eeg,0.9756078147887964,1.0,333.6578726577684,0.014590761354177688,0.9978383114807603,0.9286564622505944,5.141551233255491,17.560940666198334,0.15727603008338986,0.9776715002187361,0.005509629680033281,0.9776715002187361,0.0,0.0,0.22940747176142998,0.0019470098605613366,1.0,1.0252342925593794,0.0,1.0,-0.05555555555555556,0.9346244493006345,1.0,319.641561660817,0.03834961454039071,0.9915327649544069,0.8417875900776601,5.140813205472998,16.823240087411417,0.28544208005461075,0.9421353800239362,0.010177870820285265,0.9421353800239362,0.0,0.0,0.22938547125088352,0.003726194624349715,1.0,1.0718087879056932,0.0,1.0,-0.05555555555555555,0.4589183471678788,1.0,174.33584123043147,0.32222636010452566,0.9673724027795061,0.004666175304989939,4.893271150340807,9.175570591075342,0.9357181544572231,0.42367446935805403,0.057717841374321094,0.42367446935805403,0.09150326797385622,0.07894568214202385,0.22677301989039655,0.034721411220718146,1.0,2.128634315669225,0.0,1.0,-0.055555555555555546,0.5692569253007659,1.0,194.68586845286194,0.16857454491961593,0.9439019549592776,0.22987228812295477,5.097660577832118,10.246624655413788,1.354918735768248,0.5882409671442312,0.051030441362402375,0.5882409671442314,0.009975920192638458,0.022176486358838936,0.22758450487949125,0.028928741523357917,1.0,1.8982074126512565,0.0,1.0,-0.05555555555555558,0.41965371382984273,1.0,148.67215572067585,0.2579269729519834,0.9531981609600845,0.011736256853912684,4.939289021130433,7.824850301088202,2.4543422220730986,0.40367336630770784,0.10259122960784893,0.4036733663077078,0.07292741658066736,0.1607737299787179,0.21753171693006348,0.07288025162434032,1.0,2.5243985245646194,1.1102230246251565e-16,1.0,-0.05555555555555558
